id,from,to,type,weight,confidence,first_seen,last_seen,evidence
role:role-辛集市医疗项目经理->requires->skill:c,role:role-辛集市医疗项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867077166542766085
role:role-边缘缓存引擎开发工程师->requires->skill:design,role:role-边缘缓存引擎开发工程师,skill:design,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2035224443902652416
role:role-边缘缓存引擎开发工程师->requires->skill:redis,role:role-边缘缓存引擎开发工程师,skill:redis,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2035224443902652416
role:role-辽阳项目经理->requires->skill:c,role:role-辽阳项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867087450145439747
role:role-远程技术工程师->requires->skill:product,role:role-远程技术工程师,skill:product,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=2309607005
role:role-连分总监理工程师->requires->skill:c,role:role-连分总监理工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867077927276003330
role:role-连分总监理工程师->requires->skill:design,role:role-连分总监理工程师,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867077927276003330
role:role-连锁酒店ka大客户经理->requires->skill:c,role:role-连锁酒店ka大客户经理,skill:c,requires,1,0.58,2025-12,2025-12,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3881007515
role:role-连锁酒店ka大客户经理->requires->skill:design,role:role-连锁酒店ka大客户经理,skill:design,requires,1,0.58,2025-12,2025-12,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3881007515
role:role-连鹏辉物业项目经理->requires->skill:c,role:role-连鹏辉物业项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867080846163460103
role:role-通信项目经理->requires->skill:c,role:role-通信项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867406508116033542
role:role-通用saas渠道经理->requires->skill:product,role:role-通用saas渠道经理,skill:product,requires,1,0.58,2026-06,2026-06,http://careers.tencent.com/jobdesc.html?postId=2066464057568968704
role:role-通辽消防工程项目经理->requires->skill:c,role:role-通辽消防工程项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008504229463080966
role:role-造价工程师-北京->requires->skill:c,role:role-造价工程师-北京,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1391937361575165953
role:role-造价工程师-北京->requires->skill:design,role:role-造价工程师-北京,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1391937361575165953
role:role-道路车辆碳管理业务员->requires->skill:c,role:role-道路车辆碳管理业务员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2035351244239953920
role:role-邯郸武安物业项目经理->requires->skill:c,role:role-邯郸武安物业项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089320419409922
role:role-酒店装修项目经理->requires->skill:c,role:role-酒店装修项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867063001887162370
role:role-采样调度->requires->skill:c,role:role-采样调度,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867416737516109830
role:role-采样调度->requires->skill:testing,role:role-采样调度,skill:testing,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867416737516109830
role:role-采购->requires->skill:c,role:role-采购,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008499922848464902
role:role-采购->requires->skill:design,role:role-采购,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008499922848464902
role:role-采购经理-北京->requires->skill:c,role:role-采购经理-北京,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1826997954449137669
role:role-采购经理-北京->requires->skill:design,role:role-采购经理-北京,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1826997954449137669
role:role-金服人力资源-ai组织进化伙伴->requires->skill:c,role:role-金服人力资源-ai组织进化伙伴,skill:c,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4288521829
role:role-金服人力资源-ai组织进化伙伴->requires->skill:design,role:role-金服人力资源-ai组织进化伙伴,skill:design,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4288521829
role:role-金服人力资源-ai组织进化伙伴->requires->skill:product,role:role-金服人力资源-ai组织进化伙伴,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4288521829
role:role-金服内控bp->requires->skill:testing,role:role-金服内控bp,skill:testing,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3917186640
role:role-金融市场部项目经理->requires->skill:c,role:role-金融市场部项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089718446014467
role:role-金融项目经理->requires->skill:c,role:role-金融项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008506842111950849
role:role-钢结构项目经理->requires->skill:c,role:role-钢结构项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867088571300069382
role:role-销售一区-北京省区-酒店业务经理->requires->skill:product,role:role-销售一区-北京省区-酒店业务经理,skill:product,requires,1,0.58,2026-06,2026-06,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4284491085
role:role-销售业务专员->requires->skill:c,role:role-销售业务专员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091844241178628
role:role-销售业务专员->requires->skill:design,role:role-销售业务专员,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867091844241178628
role:role-销售代表->requires->skill:c,role:role-销售代表,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867402952353136647
role:role-销售代表->requires->skill:design,role:role-销售代表,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867402952353136647
role:role-销售助理跟单->requires->skill:c,role:role-销售助理跟单,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1958889287147995136
role:role-销售助理跟单->requires->skill:design,role:role-销售助理跟单,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1958889287147995136
role:role-销售工程师->requires->skill:c,role:role-销售工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2002011124152811526
role:role-销售工程师->requires->skill:testing,role:role-销售工程师,skill:testing,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2002011124152811526
role:role-镜片-镜头制造技术开发工程师->requires->skill:design,role:role-镜片-镜头制造技术开发工程师,skill:design,requires,1,0.58,2026-06,2026-06,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=35497&dataSource=1
role:role-镜片-镜头制造技术开发工程师->requires->skill:product,role:role-镜片-镜头制造技术开发工程师,skill:product,requires,1,0.58,2026-06,2026-06,https://career.huawei.com/reccampportal/portal5/social-recruitment-detail.html?jobId=35497&dataSource=1
role:role-门窗项目经理->requires->skill:c,role:role-门窗项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867079798447685639
role:role-闪购-自有品牌品质管理->requires->skill:product,role:role-闪购-自有品牌品质管理,skill:product,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4343512229
role:role-闪购歪马业务组-非商品供应计划管理->requires->skill:product,role:role-闪购歪马业务组-非商品供应计划管理,skill:product,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4555525032
role:role-防雷检测项目经理->requires->skill:c,role:role-防雷检测项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867402963837140993
role:role-院校销售经理项目经理->requires->skill:c,role:role-院校销售经理项目经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090566152601606
role:role-雕刻工->requires->skill:c,role:role-雕刻工,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089895810678790
role:role-雕刻工->requires->skill:design,role:role-雕刻工,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089895810678790
role:role-零售财务bp->requires->skill:design,role:role-零售财务bp,skill:design,requires,1,0.58,2026-07,2026-07,https://zhaopin.meituan.com/web/position/detail?jobUnionId=3066210039
role:role-项目管理工长->requires->skill:c,role:role-项目管理工长,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090306705801218
role:role-项目管理工长->requires->skill:design,role:role-项目管理工长,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090306705801218
role:role-项目管理经理->requires->skill:c,role:role-项目管理经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867067976365522946
role:role-项目管理经理->requires->skill:design,role:role-项目管理经理,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867067976365522946
role:role-项目经理-pmo-上海->requires->skill:c,role:role-项目经理-pmo-上海,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073319312563789824
role:role-项目经理-主管pmo-汽车行业->requires->skill:c,role:role-项目经理-主管pmo-汽车行业,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2073609778789900290
role:role-项目经理-汽车电子行业->requires->skill:c,role:role-项目经理-汽车电子行业,skill:c,requires,1,0.58,2026-06,2026-06,https://www.jobonline.cn/position?positionId=2072314719708667905
role:role-项目经理-装饰->requires->skill:c,role:role-项目经理-装饰,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089093922537473
role:role-项目经理-装饰->requires->skill:design,role:role-项目经理-装饰,skill:design,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089093922537473
role:role-项目经理体检->requires->skill:c,role:role-项目经理体检,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867408727771332613
role:role-项目经理和资料员->requires->skill:c,role:role-项目经理和资料员,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008509562709622784
role:role-项目经理工程管理->requires->skill:c,role:role-项目经理工程管理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867418336967933952
role:role-项目经理年终->requires->skill:c,role:role-项目经理年终,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090230516006915
role:role-项目经理英语流利->requires->skill:c,role:role-项目经理英语流利,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2072957117472202756
role:role-项目经理输变电->requires->skill:c,role:role-项目经理输变电,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867406505662365703
role:role-项目经理辽阳->requires->skill:c,role:role-项目经理辽阳,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867414069506883587
role:role-项目经理项目副经理->requires->skill:c,role:role-项目经理项目副经理,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867089168577347590
role:role-项目经理项目工程师->requires->skill:c,role:role-项目经理项目工程师,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=1867090317124190215
role:role-项目经理餐->requires->skill:c,role:role-项目经理餐,skill:c,requires,1,0.58,2026-07,2026-07,https://www.jobonline.cn/position?positionId=2008499887406596096
